INC_STATE_SK,CATEGORY_SK,INCIDENT_NUMBER,COMPANY_SK,SUBCATEGORY_SK,OPENED_BY_SK,RESOLVE_BY_SK,RESOLVED_BY_GROUP_SK,SUPPORT_FUNCTION_SK,CONTACT_TYPE_SK,PRIORITY_SK,MAJOR_INCIDENT,RESOLVED_FIRST_CONTACT,REASSIGNMENT_COUNT,SUPPORTABLE,ESCALATION,SYSTEM_MOD_COUNT,UPON_APPROVAL,UPON_REJECT,RESOLVED_AT_DTTM,CLOSED_AT_DTTM,INC_URGENCY_SK,INC_IMPACT_SK,INC_ESCALATION_SK,REWORK_COUNT,IMPACT,CREATED_DTTM,Year,Month
8,24,INC50184493,"266,226,194",121,"6,817,329,706","6,817,329,706","103,830,082","569,285,183",7,3,0,0,1,1,0,6,proceed,cancel,2024-11-08 19:14:36.000,,3,3,1,0,2,2024-11-08 19:12:34,2024,11
4,31,INC50183818,"266,226,194",52,"6,867,816,819","-99,999","-99,999","569,354,765",7,3,0,0,1,0,0,8,proceed,cancel,,,3,3,1,0,2,2024-11-08 17:58:09,2024,11
8,24,INC50184207,"166,126,616",121,"6,942,942,607","5,802,727,114","52,728,393","215,117,249",10,3,0,0,1,0,0,7,proceed,cancel,2024-11-09 01:50:36.000,,3,3,1,0,2,2024-11-08 18:42:37,2024,11
8,24,INC50183363,"266,226,194",51,"6,817,329,706","6,817,329,706","103,830,082","627,899,114",2,3,0,0,1,1,0,5,proceed,cancel,2024-11-08 17:12:49.000,,3,3,1,0,2,2024-11-08 17:05:40,2024,11
6,31,INC50181306,"266,226,194",16,"6,817,330,101","6,817,330,101","103,830,082","615,581,948",6,3,0,0,1,1,0,12,proceed,cancel,2024-11-08 14:47:59.000,2024-11-08 14:47:59.000,3,3,1,0,2,2024-11-08 14:00:16,2024,11
8,24,INC50181857,"266,226,194",121,"6,313,447,475","6,313,447,475","103,974,889","569,361,340",6,3,0,1,0,1,0,6,proceed,cancel,2024-11-08 15:30:04.000,,3,3,1,0,2,2024-11-08 14:49:56,2024,11
8,31,INC50185849,"266,226,194",122,"3,790,156,078","5,802,967,307","103,974,889","569,255,282",10,3,0,1,0,0,0,3,proceed,cancel,2024-11-08 23:23:09.000,,3,3,1,0,2,2024-11-08 22:15:19,2024,11
8,24,INC50184836,"266,226,194",121,"6,264,845,105","6,264,845,105","103,974,889","615,542,626",6,3,0,1,0,1,0,5,proceed,cancel,2024-11-08 19:54:17.000,,3,3,1,0,2,2024-11-08 19:50:19,2024,11
8,25,INC50181514,"266,226,194",63,"3,790,156,078","5,793,903,899","103,974,889","626,218,840",10,3,0,1,0,1,0,5,proceed,cancel,2024-11-08 14:25:11.000,,3,3,1,0,2,2024-11-08 14:22:19,2024,11
2,24,INC50186206,"166,126,616",51,"5,703,040,936","-99,999","-99,999","215,063,806",10,3,0,0,1,0,0,5,proceed,cancel,,,3,3,1,0,2,2024-11-08 23:30:34,2024,11
8,31,INC50183813,"166,126,616",122,"6,493,980,232","5,802,727,114","52,728,393","215,117,249",6,4,0,0,1,0,0,7,proceed,cancel,2024-11-09 01:53:01.000,,2,2,1,0,1,2024-11-08 17:57:49,2024,11
8,24,INC50182670,"166,126,616",121,"3,141,987,178","5,802,727,114","52,728,393","214,602,738",6,3,0,0,1,0,0,9,proceed,cancel,2024-11-09 01:54:37.000,,3,3,1,0,2,2024-11-08 16:02:13,2024,11
2,24,INC50185997,"166,126,616",121,"5,759,423,830","-99,999","-99,999","591,460,505",6,5,0,0,1,1,0,2,proceed,cancel,,,2,3,1,0,2,2024-11-08 22:37:51,2024,11
8,31,INC50184331,"166,126,616",16,"6,871,641,615","5,703,040,921","52,728,392","571,333,591",10,3,0,0,1,0,0,6,proceed,cancel,2024-11-08 20:59:26.000,,3,3,1,0,2,2024-11-08 18:53:33,2024,11
8,31,INC50185884,"266,226,194",122,"3,790,156,078","5,802,967,307","103,974,889","-99,999",10,3,0,1,0,0,0,5,proceed,cancel,2024-11-08 23:18:59.000,,3,3,1,0,2,2024-11-08 22:21:19,2024,11
6,24,INC50135200,"266,226,194",121,"6,737,115,314","6,737,115,314","103,974,889","569,480,995",6,3,0,1,0,1,0,13,proceed,cancel,2024-11-01 12:58:04.000,2024-11-05 08:16:29.000,3,3,1,0,2,2024-11-01 10:15:10,2024,11
6,24,INC50138831,"266,226,194",121,"6,313,447,475","6,313,447,475","103,974,889","569,296,391",6,3,0,1,2,1,0,17,proceed,cancel,2024-11-01 19:56:57.000,2024-11-05 08:16:35.000,3,3,1,0,2,2024-11-01 18:22:06,2024,11
6,24,INC50136545,"266,226,194",121,"3,790,156,078","6,313,447,475","103,974,889","569,435,068",4,3,0,1,0,1,0,12,proceed,cancel,2024-11-01 16:29:44.000,2024-11-05 08:16:32.000,3,3,1,0,2,2024-11-01 14:19:11,2024,11
4,31,INC50138929,"166,126,616",122,"5,936,352,761","-99,999","-99,999","571,323,435",10,3,0,0,1,0,0,3,proceed,cancel,,,3,3,1,0,2,2024-11-01 18:34:33,2024,11
1,31,INC50138356,"166,126,616",122,"3,790,156,078","-99,999","-99,999","-99,999",4,3,0,0,1,0,0,5,proceed,cancel,,,3,3,1,0,2,2024-11-01 17:35:29,2024,11
6,24,INC50135568,"266,226,194",121,"6,264,845,105","6,264,845,105","103,974,889","569,257,950",4,3,0,1,0,1,0,8,proceed,cancel,2024-11-01 12:59:07.000,2024-11-05 08:16:31.000,3,3,1,0,2,2024-11-01 12:12:22,2024,11
8,31,INC50137809,"166,126,616",122,"6,928,081,236","6,059,124,548","79,181,792","572,649,035",10,3,0,0,1,0,0,10,proceed,cancel,2024-11-01 17:28:52.000,,3,3,1,0,2,2024-11-01 16:42:29,2024,11
1,31,INC50139519,"166,126,616","-99,999","-99,999","-99,999","-99,999","-99,999",10,3,0,0,1,0,0,2,proceed,cancel,,,3,3,1,0,2,2024-11-01 19:51:29,2024,11
6,24,INC50135541,"266,226,194",121,"6,313,447,475","6,313,447,475","103,974,889","569,276,714",6,3,0,1,0,1,0,8,proceed,cancel,2024-11-01 12:19:06.000,2024-11-05 08:16:30.000,3,3,1,0,2,2024-11-01 12:06:57,2024,11
8,24,INC50140279,"166,126,616",121,"5,759,423,830","5,703,040,921","52,728,392","591,460,505",6,5,0,0,1,1,0,4,proceed,cancel,2024-11-02 14:22:36.000,,2,3,1,0,2,2024-11-01 23:12:30,2024,11
6,25,INC50137655,"266,226,194",63,"6,264,845,105","6,264,845,105","103,974,889","600,387,423",6,3,0,1,0,1,0,5,proceed,cancel,2024-11-01 16:20:32.000,2024-11-05 08:16:34.000,3,3,1,0,2,2024-11-01 16:19:56,2024,11
6,24,INC50137973,"266,226,194",121,"6,313,447,475","6,817,331,932","103,830,084","569,296,391",6,3,0,1,4,1,0,21,proceed,cancel,2024-11-02 19:09:04.000,2024-11-06 07:56:10.000,3,3,1,1,2,2024-11-01 17:02:11,2024,11
2,24,INC50171936,"266,226,194",27,"3,790,156,078","-99,999","-99,999","-99,999",10,3,0,0,1,0,0,5,proceed,cancel,,,3,3,1,0,2,2024-11-07 09:13:44,2024,11
8,25,INC50175977,"266,226,194",63,"7,002,289,134","7,002,289,134","103,974,889","569,276,714",6,3,0,1,0,1,0,5,proceed,cancel,2024-11-07 18:07:11.000,,3,3,1,0,2,2024-11-07 18:00:57,2024,11
8,31,INC50175046,"266,226,194",16,"6,817,331,932","6,817,331,932","103,830,084","569,319,384",2,3,0,1,1,1,0,4,proceed,cancel,2024-11-07 16:37:24.000,,3,3,1,0,2,2024-11-07 16:36:43,2024,11
8,31,INC50178030,"266,226,194",122,"6,953,070,621","5,802,967,307","103,974,889","569,455,172",4,3,0,1,0,0,0,7,proceed,cancel,2024-11-08 22:30:26.000,,3,3,1,0,2,2024-11-07 21:34:02,2024,11
2,31,INC50176441,"166,126,616",122,"5,703,039,512","-99,999","-99,999","414,111,943",10,3,0,0,2,0,0,3,proceed,cancel,,,3,3,1,0,2,2024-11-07 18:48:25,2024,11
8,31,INC50177659,"266,226,194",52,"6,867,816,819","6,867,816,819","103,830,082","615,581,948",7,3,0,1,1,1,0,6,proceed,cancel,2024-11-08 16:07:56.000,,3,3,1,0,2,2024-11-07 20:47:17,2024,11
8,24,INC50178364,"266,226,194",121,"5,802,967,307","5,802,967,307","103,974,889","569,469,943",6,3,0,1,0,1,0,3,proceed,cancel,2024-11-07 23:03:05.000,,3,3,1,0,2,2024-11-07 22:35:30,2024,11
8,24,INC50176056,"166,126,616",121,"6,207,660,940","5,796,265,319","52,728,393","215,117,249",10,3,0,0,1,0,0,7,proceed,cancel,2024-11-07 18:55:26.000,,3,3,1,0,2,2024-11-07 18:10:30,2024,11
2,31,INC50178817,"166,126,616",122,"6,942,942,550","-99,999","-99,999","215,117,249",10,3,0,0,1,0,0,7,proceed,cancel,,,3,3,1,0,2,2024-11-08 00:48:00,2024,11
2,31,INC50177725,"166,126,616",52,"6,026,174,636","-99,999","-99,999","571,402,123",10,3,0,0,1,0,0,5,proceed,cancel,,,3,3,1,0,2,2024-11-07 20:52:28,2024,11
8,31,INC50174675,"266,226,194",52,"6,867,816,819","6,867,816,819","103,830,082","569,257,950",7,3,0,1,1,1,0,7,proceed,cancel,2024-11-08 13:11:33.000,,3,3,1,0,2,2024-11-07 16:06:01,2024,11
8,24,INC50174461,"266,226,194",51,"6,867,816,743","6,867,816,743","103,830,082","569,247,137",7,3,0,1,1,1,0,5,proceed,cancel,2024-11-07 15:47:23.000,,3,3,1,0,2,2024-11-07 15:46:41,2024,11
2,31,INC50178395,"166,126,616",122,"6,986,115,708","-99,999","-99,999","-99,999",10,3,0,0,2,0,0,5,proceed,cancel,,,3,3,1,0,2,2024-11-07 22:45:28,2024,11
8,24,INC50178767,"266,226,194",121,"5,802,967,307","5,802,967,307","103,974,889","569,272,812",6,3,0,1,0,1,0,6,proceed,cancel,2024-11-08 22:41:13.000,,3,3,1,0,2,2024-11-08 00:26:52,2024,11
8,31,INC50179027,"166,126,616",16,"6,842,456,985","6,842,456,985","52,729,432","571,333,591",6,3,0,1,0,0,0,2,proceed,cancel,2024-11-08 03:04:15.000,,3,3,1,0,2,2024-11-08 03:02:49,2024,11
8,31,INC50182155,"266,226,194",122,"6,867,816,819","6,867,816,819","103,830,082","569,354,337",7,3,0,1,1,1,0,6,proceed,cancel,2024-11-08 19:40:08.000,,3,3,1,0,2,2024-11-08 15:17:22,2024,11
8,24,INC50177606,"266,226,194",121,"6,867,816,743","6,867,816,743","103,830,082","569,280,921",7,3,0,1,1,1,0,5,proceed,cancel,2024-11-07 20:43:28.000,,3,3,1,0,2,2024-11-07 20:42:52,2024,11
2,24,INC50175828,"166,126,616",121,"5,767,477,120","-99,999","-99,999","215,060,468",10,3,0,0,2,0,0,5,proceed,cancel,,,3,3,1,0,2,2024-11-07 17:45:16,2024,11
3,24,INC50178442,"166,126,616",121,"6,860,124,888","-99,999","-99,999","636,731,532",10,3,0,0,1,1,0,11,proceed,cancel,,,3,3,1,0,2,2024-11-07 22:49:05,2024,11
8,24,INC50177057,"266,226,194",121,"6,264,845,105","6,264,845,105","103,974,889","569,288,150",6,3,0,0,0,1,0,11,proceed,cancel,2024-11-08 12:26:01.000,,3,3,1,0,2,2024-11-07 19:44:17,2024,11
4,24,INC50173727,"266,226,194",121,"3,790,156,078","-99,999","-99,999","640,494,710",10,3,0,0,1,1,0,19,proceed,cancel,,,3,3,1,0,2,2024-11-07 14:29:04,2024,11
8,31,INC50175677,"266,226,194",122,"3,790,156,078","6,264,845,105","103,974,889","569,277,779",10,3,0,1,0,1,0,15,proceed,cancel,2024-11-08 12:09:09.000,,3,3,1,0,2,2024-11-07 17:29:59,2024,11
8,31,INC50177496,"166,126,616",122,"5,703,041,285","5,796,265,319","52,728,393","-99,999",10,3,0,0,1,0,0,7,proceed,cancel,2024-11-07 22:26:37.000,,3,3,1,0,2,2024-11-07 20:32:07,2024,11
8,31,INC50178728,"166,126,616",16,"6,343,571,534","6,343,571,534","52,729,432","571,333,591",6,3,0,1,0,0,0,3,proceed,cancel,2024-11-08 00:16:19.000,,3,3,1,0,2,2024-11-08 00:12:26,2024,11
8,31,INC50175849,"266,226,194",16,"6,817,331,932","6,817,331,932","103,830,084","569,327,093",2,3,0,1,1,1,0,4,proceed,cancel,2024-11-07 17:47:25.000,,3,3,1,0,2,2024-11-07 17:46:51,2024,11
8,31,INC50175916,"266,226,194",52,"6,867,816,819","6,867,816,819","103,830,082","569,423,677",7,3,0,0,1,1,0,6,proceed,cancel,2024-11-07 19:07:57.000,,3,3,1,0,2,2024-11-07 17:53:09,2024,11
8,25,INC50177073,"266,226,194",63,"6,247,695,725","6,247,695,725","103,974,889","569,255,098",6,3,0,1,0,1,0,3,proceed,cancel,2024-11-07 19:46:28.000,,3,3,1,0,2,2024-11-07 19:45:21,2024,11
9,24,INC50179006,"266,226,194",121,"5,802,967,307","-99,999","-99,999","615,542,626",6,3,0,0,1,1,0,12,proceed,cancel,,,3,3,1,0,2,2024-11-08 02:46:35,2024,11
8,24,INC50178539,"166,126,616",121,"6,842,456,985","6,842,456,985","52,729,432","215,117,249",6,3,0,1,0,0,0,2,proceed,cancel,2024-11-07 23:21:06.000,,3,3,1,0,2,2024-11-07 23:16:21,2024,11
8,31,INC50168719,"266,226,194",122,"6,867,816,819","6,817,328,779","103,830,082","615,581,948",7,3,0,0,1,1,0,6,proceed,cancel,2024-11-06 18:31:45.000,,3,3,1,0,2,2024-11-06 18:27:57,2024,11
8,31,INC50168838,"266,226,194",122,"3,790,156,078","6,975,303,858","103,830,082","569,255,282",4,3,0,1,1,0,0,14,proceed,cancel,2024-11-06 20:56:42.000,,3,3,1,0,2,2024-11-06 18:39:22,2024,11
2,31,INC50168047,"166,126,616",122,"6,819,803,598","-99,999","-99,999","576,164,409",10,3,0,0,1,0,0,5,proceed,cancel,,,3,3,1,0,2,2024-11-06 17:20:59,2024,11
8,24,INC50168377,"166,126,616",121,"541,413","541,413","52,729,432","571,456,192",6,3,0,1,0,0,0,3,proceed,cancel,2024-11-06 17:58:01.000,,3,3,1,0,2,2024-11-06 17:53:45,2024,11
8,31,INC50170909,"166,126,616",122,"6,278,127,827","5,703,040,455","52,728,392","572,641,182",10,3,0,0,1,0,0,8,proceed,cancel,2024-11-07 21:14:09.000,,3,3,1,0,2,2024-11-06 23:39:58,2024,11
8,31,INC50176961,"266,226,194",16,"7,002,289,134","7,002,289,134","103,974,889","569,435,003",6,3,0,1,0,1,0,5,proceed,cancel,2024-11-07 19:53:43.000,,3,3,1,0,2,2024-11-07 19:37:29,2024,11
8,24,INC50173447,"266,226,194",121,"7,002,289,134","6,867,816,819","103,830,082","569,361,586",6,3,0,1,1,1,0,14,proceed,cancel,2024-11-08 13:12:05.000,,3,3,1,0,2,2024-11-07 14:00:56,2024,11
8,24,INC50177595,"266,226,194",121,"6,247,695,725","6,817,328,779","103,830,082","569,296,391",6,3,0,0,1,1,0,13,proceed,cancel,2024-11-07 21:30:43.000,,3,3,1,0,2,2024-11-07 20:41:03,2024,11
8,24,INC50178337,"166,126,616",121,"6,842,456,985","6,842,456,985","52,729,432","561,183,411",6,3,0,1,0,0,0,2,proceed,cancel,2024-11-07 22:34:31.000,,3,3,1,0,2,2024-11-07 22:28:44,2024,11
8,31,INC50176078,"266,226,194",52,"6,867,816,819","6,867,816,819","103,830,082","569,354,337",7,3,0,0,1,1,0,5,proceed,cancel,2024-11-08 15:05:32.000,,3,3,1,0,2,2024-11-07 18:12:59,2024,11
8,31,INC50175737,"266,226,194",122,"3,790,156,078","6,264,845,105","103,974,889","569,396,495",10,3,0,1,0,1,0,15,proceed,cancel,2024-11-08 12:10:13.000,,3,3,1,0,2,2024-11-07 17:36:08,2024,11
8,24,INC50174327,"166,126,616",121,"3,141,987,178","6,770,881,793","52,728,392","215,060,468",6,3,0,0,1,0,0,13,proceed,cancel,2024-11-07 16:24:15.000,,3,3,1,0,2,2024-11-07 15:30:48,2024,11
8,31,INC50173322,"266,226,194",16,"6,817,331,932","6,817,331,932","103,830,084","569,327,093",2,3,0,1,1,1,0,5,proceed,cancel,2024-11-07 13:49:10.000,,3,3,1,0,2,2024-11-07 13:48:31,2024,11
8,24,INC50169727,"266,226,194",121,"6,867,816,743","6,867,816,743","103,830,082","569,277,779",7,3,0,1,1,1,0,6,proceed,cancel,2024-11-06 20:19:17.000,,3,3,1,0,2,2024-11-06 20:15:42,2024,11
8,24,INC50168791,"166,126,616",121,"5,703,039,004","5,802,727,114","52,728,393","215,157,251",10,3,0,0,1,0,0,5,proceed,cancel,2024-11-09 02:05:13.000,,3,3,1,0,2,2024-11-06 18:34:42,2024,11
8,24,INC50166687,"266,226,194",51,"6,247,695,725","6,867,816,819","103,830,082","569,316,741",6,3,0,1,1,1,0,7,proceed,cancel,2024-11-07 18:20:56.000,,3,3,1,0,2,2024-11-06 15:25:59,2024,11
4,24,INC50169581,"166,126,616",51,"6,278,127,787","-99,999","-99,999","413,999,531",10,3,0,0,0,1,0,6,proceed,cancel,,,3,3,1,0,2,2024-11-06 19:56:56,2024,11
8,24,INC50170945,"166,126,616",121,"5,703,038,277","5,802,727,114","52,728,393","215,117,249",10,3,0,0,1,0,0,7,proceed,cancel,2024-11-09 02:04:15.000,,3,3,1,0,2,2024-11-06 23:48:01,2024,11
8,24,INC50168350,"166,126,616",51,"6,942,513,503","6,770,881,793","52,728,392","572,594,690",10,3,0,0,1,0,0,7,proceed,cancel,2024-11-08 22:58:41.000,,3,3,1,0,2,2024-11-06 17:50:36,2024,11
8,24,INC50144294,"166,126,616",27,"6,816,701,351","5,703,040,455","52,728,392","572,494,758",6,4,0,0,1,1,0,13,proceed,cancel,2024-11-04 13:56:57.000,,2,2,1,0,1,2024-11-03 15:03:30,2024,11
8,24,INC50144333,"166,126,616",51,"6,816,701,351","5,703,040,921","52,728,392","214,700,237",6,3,0,0,1,0,0,6,proceed,cancel,2024-11-04 14:14:35.000,,3,3,1,0,2,2024-11-03 15:21:29,2024,11
8,24,INC50144014,"166,126,616",121,"5,788,661,775","6,278,128,117","87,971,197","215,137,248",10,3,0,0,1,1,0,10,proceed,cancel,2024-11-05 14:44:35.000,,3,3,1,0,2,2024-11-03 12:02:05,2024,11
8,31,INC50144444,"166,126,616",122,"6,913,617,004","6,913,617,004","52,729,432","215,117,249",6,3,0,1,0,0,0,2,proceed,cancel,2024-11-03 16:31:07.000,,3,3,1,0,2,2024-11-03 16:19:14,2024,11
2,24,INC50144013,"166,126,616",51,"5,788,661,775","-99,999","-99,999","214,700,237",10,3,0,0,2,0,0,4,proceed,cancel,,,3,3,1,0,2,2024-11-03 12:02:00,2024,11
8,31,INC50148182,"166,126,616",16,"6,493,980,232","6,493,980,232","52,729,432","571,456,192",6,3,0,1,0,0,0,6,proceed,cancel,2024-11-04 15:13:11.000,,3,3,1,0,2,2024-11-04 14:44:02,2024,11
8,31,INC50140608,"166,126,616",122,"6,819,803,637","5,703,040,455","52,728,392","-99,999",10,3,0,0,1,0,0,8,proceed,cancel,2024-11-04 19:44:24.000,,3,3,1,0,2,2024-11-02 01:35:00,2024,11
6,24,INC50139517,"266,226,194",121,"6,313,447,475","6,313,447,475","103,974,889","569,273,157",6,3,0,1,0,0,0,18,proceed,cancel,2024-11-01 20:32:05.000,2024-11-05 08:16:36.000,3,3,1,0,2,2024-11-01 19:51:16,2024,11
8,24,INC50165435,"266,226,194",121,"6,247,695,725","6,247,695,725","103,974,889","615,682,432",6,3,0,1,0,1,0,3,proceed,cancel,2024-11-06 13:46:36.000,,3,3,1,0,2,2024-11-06 13:37:26,2024,11
8,31,INC50169473,"266,226,194",16,"7,002,289,134","7,002,289,134","103,974,889","615,542,626",6,3,0,1,0,1,0,4,proceed,cancel,2024-11-06 20:02:42.000,,3,3,1,0,2,2024-11-06 19:46:34,2024,11
8,24,INC50167597,"166,126,616",121,"3,141,987,178","3,141,987,178","52,729,432","572,633,435",6,3,0,1,0,1,0,3,proceed,cancel,2024-11-06 16:49:39.000,,3,3,1,0,2,2024-11-06 16:41:54,2024,11
2,24,INC50168949,"166,126,616",121,"3,141,987,178","-99,999","-99,999","572,556,054",6,3,0,0,0,1,0,1,proceed,cancel,,,3,3,1,0,2,2024-11-06 18:52:46,2024,11
8,24,INC50170661,"266,226,194",121,"6,817,329,706","6,817,329,706","103,830,082","569,276,714",10,3,0,0,1,1,0,5,proceed,cancel,2024-11-06 22:38:14.000,,3,3,1,0,2,2024-11-06 22:37:02,2024,11
8,24,INC50170688,"266,226,194",121,"6,817,329,706","6,817,329,706","103,830,082","569,255,282",10,3,0,0,1,0,0,4,proceed,cancel,2024-11-06 22:44:15.000,,3,3,1,0,2,2024-11-06 22:43:23,2024,11
8,31,INC50166971,"266,226,194",16,"6,817,331,932","6,817,331,932","103,830,084","569,327,093",10,3,0,1,1,1,0,5,proceed,cancel,2024-11-06 15:53:27.000,,3,3,1,0,2,2024-11-06 15:52:39,2024,11
8,31,INC50168613,"266,226,194",16,"7,002,289,134","7,002,289,134","103,974,889","569,435,003",6,3,0,1,0,1,0,8,proceed,cancel,2024-11-06 18:28:08.000,,3,3,1,0,2,2024-11-06 18:17:58,2024,11
